"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US210670041062022","Block 2022, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","12","12","0",
"1000000US210670041062023","Block 2023, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","14","14","0",
"1000000US210670041062024","Block 2024, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","24","24","0",
"1000000US210670041062025","Block 2025, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041071000","Block 1000, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","0","0","0",
"1000000US210670041071001","Block 1001, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","20","20","0",
"1000000US210670041071002","Block 1002, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","98","98","0",
"1000000US210670041071003","Block 1003, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","31","30","1",
"1000000US210670041071004","Block 1004, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","77","72","5",
"1000000US210670041071005","Block 1005, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","168","168","0",
"1000000US210670041071006","Block 1006, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","14","14","0",
"1000000US210670041071007","Block 1007, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","8","8","0",
"1000000US210670041071008","Block 1008, Block Group 1, Census Tract 41.07, Fayette County, Kentucky","1","1","0",
"1000000US210670041072000","Block 2000, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","157","157","0",
"1000000US210670041072001","Block 2001, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","31","31","0",
"1000000US210670041072002","Block 2002, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","14","14","0",
"1000000US210670041072003","Block 2003, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","153","146","7",
"1000000US210670041072004","Block 2004, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","182","182","0",
"1000000US210670041072005","Block 2005, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","146","134","12",
"1000000US210670041072006","Block 2006, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","56","56","0",
"1000000US210670041072007","Block 2007, Block Group 2, Census Tract 41.07, Fayette County, Kentucky","8","8","0",
"1000000US210670041073000","Block 3000, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","0","0","0",
"1000000US210670041073001","Block 3001, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","11","11","0",
"1000000US210670041073002","Block 3002, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","11","11","0",
"1000000US210670041073003","Block 3003, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","9","9","0",
"1000000US210670041073004","Block 3004, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","5","3","2",
"1000000US210670041073005","Block 3005, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","5","5","0",
"1000000US210670041073006","Block 3006, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","10","10","0",
"1000000US210670041073007","Block 3007, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","6","6","0",
"1000000US210670041073008","Block 3008, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","5","5","0",
"1000000US210670041073009","Block 3009, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","15","15","0",
"1000000US210670041073010","Block 3010, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","5","5","0",
"1000000US210670041073011","Block 3011, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","0","0","0",
"1000000US210670041073012","Block 3012, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","0","0","0",
"1000000US210670041073013","Block 3013, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","43","40","3",
"1000000US210670041073014","Block 3014, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","81","73","8",
"1000000US210670041073015","Block 3015, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","29","29","0",
"1000000US210670041073016","Block 3016, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","57","57","0",
"1000000US210670041073017","Block 3017, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","368","347","21",
"1000000US210670041073018","Block 3018, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","60","60","0",
"1000000US210670041073019","Block 3019, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","112","107","5",
"1000000US210670041073020","Block 3020, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","29","29","0",
"1000000US210670041073021","Block 3021, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","14","12","2",
"1000000US210670041073022","Block 3022, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","57","57","0",
"1000000US210670041073023","Block 3023, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","12","7","5",
"1000000US210670041073024","Block 3024, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","14","7","7",
"1000000US210670041073025","Block 3025, Block Group 3, Census Tract 41.07, Fayette County, Kentucky","10","4","6",
"1000000US210670042041000","Block 1000, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","2","2","0",
"1000000US210670042041001","Block 1001, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041002","Block 1002, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","1","1","0",
"1000000US210670042041003","Block 1003, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","1","0","1",
"1000000US210670042041004","Block 1004, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041005","Block 1005, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041006","Block 1006, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041007","Block 1007, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041008","Block 1008, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041009","Block 1009, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041010","Block 1010, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041011","Block 1011, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041012","Block 1012, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","33","33","0",
"1000000US210670042041013","Block 1013, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","17","17","0",
"1000000US210670042041014","Block 1014, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041015","Block 1015, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041016","Block 1016, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","7","7","0",
"1000000US210670042041017","Block 1017, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041018","Block 1018, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041019","Block 1019, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","65","65","0",
"1000000US210670042041020","Block 1020, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041021","Block 1021, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","204","192","12",
"1000000US210670042041022","Block 1022, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041023","Block 1023, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","31","31","0",
"1000000US210670042041024","Block 1024, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","28","28","0",
"1000000US210670042041025","Block 1025, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","14","11","3",
"1000000US210670042041026","Block 1026, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","15","3","12",
"1000000US210670042041027","Block 1027, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","15","15","0",
"1000000US210670042041028","Block 1028, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","35","35","0",
"1000000US210670042041029","Block 1029, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","20","20","0",
"1000000US210670042041030","Block 1030, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","12","12","0",
"1000000US210670042041031","Block 1031, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","22","20","2",
"1000000US210670042041032","Block 1032, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","66","66","0",
"1000000US210670042041033","Block 1033, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","11","11","0",
"1000000US210670042041034","Block 1034, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","42","42","0",
"1000000US210670042041035","Block 1035, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","30","30","0",
"1000000US210670042041036","Block 1036, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","41","41","0",
"1000000US210670042041037","Block 1037, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","12","11","1",
"1000000US210670042041038","Block 1038, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","43","43","0",
"1000000US210670042041039","Block 1039, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","31","26","5",
"1000000US210670042041040","Block 1040, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","108","108","0",
"1000000US210670042041041","Block 1041, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","29","29","0",
"1000000US210670042041042","Block 1042, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041043","Block 1043, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041044","Block 1044, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041045","Block 1045, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041046","Block 1046, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041047","Block 1047, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042041048","Block 1048, Block Group 1, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042042000","Block 2000, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","0","0","0",
"1000000US210670042042001","Block 2001, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","280","256","24",
"1000000US210670042042002","Block 2002, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","34","34","0",
"1000000US210670042042003","Block 2003, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","59","59","0",
"1000000US210670042042004","Block 2004, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","14","14","0",
"1000000US210670042042005","Block 2005, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","40","40","0",
"1000000US210670042042006","Block 2006, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","63","57","6",
"1000000US210670042042007","Block 2007, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","63","63","0",
"1000000US210670042042008","Block 2008, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","52","52","0",
"1000000US210670042042009","Block 2009, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","31","31","0",
"1000000US210670042042010","Block 2010, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","19","19","0",
"1000000US210670042042011","Block 2011, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","1","0","1",
"1000000US210670042042012","Block 2012, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","16","16","0",
"1000000US210670042042013","Block 2013, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","31","31","0",
"1000000US210670042042014","Block 2014, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","13","5","8",
"1000000US210670042042015","Block 2015, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","36","29","7",
"1000000US210670042042016","Block 2016, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","47","47","0",
"1000000US210670042042017","Block 2017, Block Group 2, Census Tract 42.04, Fayette County, Kentucky","24","24","0",
"1000000US210670042043000","Block 3000, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","15","14","1",
"1000000US210670042043001","Block 3001, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","49","49","0",
"1000000US210670042043002","Block 3002, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","155","153","2",
"1000000US210670042043003","Block 3003, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","24","24","0",
"1000000US210670042043004","Block 3004, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","51","51","0",
"1000000US210670042043005","Block 3005, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","7","7","0",
"1000000US210670042043006","Block 3006, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","63","63","0",
"1000000US210670042043007","Block 3007, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","54","49","5",
"1000000US210670042043008","Block 3008, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","34","34","0",
"1000000US210670042043009","Block 3009, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","32","24","8",
"1000000US210670042043010","Block 3010, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","5","5","0",
"1000000US210670042043011","Block 3011, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","12","12","0",
"1000000US210670042043012","Block 3012, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","24","24","0",
"1000000US210670042043013","Block 3013, Block Group 3, Census Tract 42.04, Fayette County, Kentucky","12","12","0",
